Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAge,IsRemodeled,TotalLivingArea,BsmtFinType1_ord,BsmtFinType2_ord,FinishedBsmtSF,FinishedBsmtRatio,OverallQC,QualCondGap,TotalPorchSF,HasPorch,HasDeck,HasPool,HasFireplace,HasAlley,IsPavedStreet,SaleSeason,TotalBath,RoomDensity,HasGarage,GarageAge,GarageAreaPerCar,GarageQual_ord,GarageCond_ord,GarageQC,HasMasVnr,LotShapeRatio
775,20,RL,110.0,14226,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935,1935.0,GasA,Gd,Y,SBrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,0,0,None,None,None,0,7,2007,New,Partial,395000.0,1,1,0,3908.0,1.0,1.0,0.0,0.0,40,3,45,1,1,0,1,0,1,Summer,2.0,197.3,1,1.0,223.75,3,3,9,1,0.9145875305412307
776,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,338,1204.0,GasA,Ex,Y,SBrkr,1204,0,0,1204,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,412.0,TA,TA,Y,0,247,0,0,0,0,None,None,None,0,6,2009,WD,Normal,162000.0,11,11,0,2408.0,6.0,1.0,866.0,0.7186721991701245,30,1,247,1,0,0,0,0,1,Summer,3.0,200.66666666666666,1,11.0,137.33333333333334,3,3,9,1,0.4700211732384526
777,20,RL,86.0,11210,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1594,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3.0,865.0,TA,TA,Y,144,59,0,0,0,0,None,None,None,0,7,2006,New,Partial,221500.0,1,0,1,3228.0,6.0,1.0,20.0,0.01238390092879257,35,2,59,1,1,0,0,0,1,Summer,2.0,201.75,1,1.0,216.25,3,3,9,1,0.8046611402984833
778,20,RL,100.0,13350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,102,864.0,GasA,TA,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,241,0,0,0,0,0,None,MnPrv,None,0,6,2006,WD,Normal,142500.0,32,32,0,1758.0,5.0,1.0,762.0,0.8809248554913295,25,0,0,0,1,0,1,0,1,Summer,2.0,149.0,1,32.0,146.66666666666666,3,3,9,0,0.8580582821403359
779,90,RH,60.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0,0.0,GasA,TA,Y,SBrkr,2020,0,0,2020,0.0,0.0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2.0,630.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2007,WD,Normal,144000.0,30,30,0,2020.0,,,0.0,0.0,25,0,0,0,0,0,1,0,1,Fall,2.0,183.63636363636363,1,30.0,210.0,3,3,9,1,0.6475879073636157
780,90,RL,78.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0,975.0,GasA,TA,Y,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,135000.0,29,29,0,1979.0,6.0,1.0,975.0,0.9989754098360656,30,1,0,0,0,0,0,0,1,Spring,2.0,200.8,1,29.0,168.0,3,3,9,1,0.752781031835497
781,20,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237,1237.0,GasA,Gd,Y,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,0,None,None,None,0,6,2007,WD,Normal,176000.0,12,11,1,2490.0,1.0,1.0,0.0,0.0,35,2,21,1,1,0,1,0,1,Summer,2.0,179.0,1,12.0,134.0,3,3,9,1,0.7020187192061389
782,60,RL,65.0,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374,761.0,GasA,Ex,Y,SBrkr,810,793,0,1603,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1992.0,RFn,2.0,484.0,TA,TA,Y,0,124,0,0,0,0,None,None,None,0,7,2006,WD,Normal,175900.0,14,14,0,2364.0,5.0,1.0,387.0,0.5078740157480315,30,1,124,1,0,0,0,0,1,Summer,2.5,200.375,1,14.0,161.33333333333334,3,3,9,0,0.759563990347568
783,20,RL,67.0,16285,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413,1413.0,GasA,Ex,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2.0,605.0,TA,TA,Y,0,33,0,0,0,0,None,None,None,0,6,2009,WD,Normal,187100.0,8,7,1,2843.0,1.0,1.0,0.0,0.0,35,2,33,1,0,0,0,0,1,Summer,2.0,204.28571428571428,1,8.0,201.66666666666666,3,3,9,0,0.5209439071877723
784,85,RL,74.0,9101,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,None,None,None,0,7,2009,WD,Normal,165500.0,31,31,0,2207.0,6.0,1.0,1097.0,0.9990892531876139,30,-1,30,1,1,0,1,0,1,Summer,2.0,222.0,1,31.0,200.66666666666666,3,3,9,1,0.7676415324417504
785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742,742.0,GasA,Ex,Y,SBrkr,742,742,0,1484,0.0,0.0,2,0,3,1,TA,9,Typ,1,Gd,None,,None,0.0,0.0,None,None,Y,0,291,134,0,0,0,None,None,None,0,6,2008,WD,Normal,128000.0,94,7,1,2226.0,1.0,1.0,0.0,0.0,36,0,425,1,0,0,1,1,1,Summer,2.0,148.4,0,0.0,0.0,0,0,0,0,0.43547211884709003
786,20,RL,80.0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,630.0,491,1372.0,GasA,TA,Y,SBrkr,1342,0,0,1342,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2.0,457.0,TA,TA,Y,0,0,0,0,197,0,None,None,None,0,9,2009,WD,Normal,161500.0,42,42,0,2714.0,3.0,2.0,881.0,0.6416605972323379,30,1,197,1,0,0,1,0,1,Fall,2.0,167.75,1,42.0,152.33333333333334,3,3,9,0,0.8004448164079051
787,50,RM,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0,686.0,GasA,TA,Y,SBrkr,966,686,0,1652,1.0,0.0,2,0,4,1,TA,7,Typ,0,None,Detchd,1961.0,Unf,1.0,416.0,TA,TA,Y,0,0,196,0,0,0,None,None,Shed,1200,6,2010,WD,Normal,139000.0,95,60,1,2338.0,2.0,1.0,686.0,0.9985443959243085,30,-1,196,1,0,0,0,0,1,Summer,3.0,206.5,1,49.0,208.0,3,3,9,0,0.5718476624917083
788,60,RL,76.0,10142,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300,956.0,GasA,Ex,Y,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,1,2010,WD,Normal,233000.0,6,6,0,3040.0,6.0,1.0,656.0,0.6854754440961337,35,2,45,1,0,0,0,0,1,Winter,3.5,231.55555555555554,1,6.0,206.0,3,3,9,0,0.747240882566805
789,20,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901,901.0,GasA,Ex,Y,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,107900.0,54,8,1,1802.0,1.0,1.0,0.0,0.0,28,-3,0,0,0,0,0,0,1,Summer,1.0,180.2,1,54.0,140.5,2,3,6,0,0.6372701027183559
790,60,RL,80.5,12205,Pave,None,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264,832.0,GasA,Gd,Y,SBrkr,976,1111,0,2087,0.0,0.0,2,1,5,1,Gd,9,Typ,0,None,Attchd,1966.0,Fin,2.0,444.0,TA,TA,Y,133,168,0,0,0,0,None,None,None,0,7,2007,WD,Normal,187500.0,41,0,1,2919.0,2.0,1.0,568.0,0.6818727490996399,48,-2,168,1,1,0,0,0,1,Summer,2.5,208.7,1,41.0,148.0,3,3,9,1,0.7221269636250001
791,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1129,1145.0,GasA,Ex,Y,SBrkr,1145,0,0,1145,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,None,None,None,0,9,2009,WD,Normal,160200.0,4,3,1,2290.0,6.0,1.0,16.0,0.013961605584642234,35,2,16,1,1,0,1,0,1,Fall,2.0,190.83333333333334,1,4.0,132.33333333333334,3,3,9,1,0.7490086204028036
792,80,RL,74.0,11333,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490,1029.0,GasA,TA,Y,SBrkr,1062,0,0,1062,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2.0,539.0,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,5,2007,WD,Normal,146800.0,31,31,0,2091.0,5.0,1.0,539.0,0.5233009708737864,30,1,0,0,1,0,1,0,1,Spring,2.0,177.0,1,31.0,179.66666666666666,3,3,9,0,0.6886503467618663
793,60,RL,92.0,9920,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255,1117.0,GasA,Ex,Y,SBrkr,1127,886,0,2013,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2.0,455.0,TA,TA,Y,180,130,0,0,0,0,None,None,None,0,6,2007,WD,Normal,269790.0,11,10,1,3130.0,6.0,1.0,862.0,0.7710196779964222,35,2,130,1,1,0,1,0,1,Summer,3.5,223.66666666666666,1,10.0,151.66666666666666,3,3,9,0,0.9145202242282192
794,20,RL,76.0,9158,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496,1496.0,GasA,Ex,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168,130,0,0,0,0,None,None,None,0,6,2007,New,Partial,225000.0,0,0,0,2992.0,1.0,1.0,0.0,0.0,40,3,130,1,1,0,0,0,1,Summer,2.0,187.0,1,0.0,158.0,3,3,9,1,0.7859566922621283
795,60,RL,64.0,10832,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712,712.0,GasA,Ex,Y,SBrkr,1086,809,0,1895,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,143,46,0,0,0,0,None,None,Shed,500,10,2008,WD,Normal,194500.0,14,12,1,2607.0,1.0,1.0,0.0,0.0,35,2,46,1,1,0,1,0,1,Fall,2.5,236.875,1,14.0,136.33333333333334,3,3,9,0,0.609077763604832
796,60,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,650,650.0,GasA,TA,Y,SBrkr,888,676,0,1564,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,476.0,TA,TA,Y,0,50,0,0,204,0,None,MnPrv,None,0,4,2010,WD,Normal,171000.0,30,29,1,2214.0,1.0,1.0,0.0,0.0,36,0,254,1,0,0,1,0,1,Spring,2.5,195.5,1,30.0,158.66666666666666,3,3,9,1,0.7555192252575517
797,20,RL,71.0,8197,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,660,660.0,GasA,Ex,Y,SBrkr,1285,0,0,1285,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,138,0,0,0,0,0,None,MnPrv,None,0,4,2007,WD,Normal,143500.0,30,30,0,1945.0,1.0,1.0,0.0,0.0,30,1,0,0,1,0,1,0,1,Spring,1.5,160.625,1,30.0,176.0,3,3,9,1,0.7756402201971027
798,20,RL,57.0,7677,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,203,773.0,GasA,Gd,Y,SBrkr,773,0,0,773,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Abnorml,110000.0,55,55,0,1546.0,4.0,1.0,570.0,0.7364341085271318,25,0,0,0,0,0,0,0,1,Spring,1.0,154.6,1,55.0,120.0,3,3,9,0,0.6432066178148124
799,60,RL,104.0,13518,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926,1926.0,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3.0,820.0,TA,TA,Y,144,78,0,0,0,0,None,None,None,0,7,2009,New,Partial,485000.0,1,0,1,5066.0,1.0,1.0,0.0,0.0,45,4,78,1,1,0,1,0,1,Summer,3.5,261.6666666666667,1,0.0,205.0,3,3,9,1,0.8868655146887243
800,50,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162,731.0,GasA,Ex,Y,SBrkr,981,787,0,1768,1.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,264,0,0,0,None,MnPrv,None,0,6,2007,WD,Normal,175000.0,70,57,1,2499.0,5.0,1.0,569.0,0.7773224043715847,35,-2,264,1,0,0,1,0,1,Summer,2.5,221.0,1,68.0,120.0,3,3,9,1,0.69887051320227
801,60,RL,79.0,12798,Pave,None,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154,616.0,GasA,Gd,Y,SBrkr,616,1072,0,1688,1.0,0.0,2,1,4,1,Gd,8,Typ,0,None,Attchd,1997.0,RFn,2.0,603.0,TA,TA,Y,403,114,185,0,0,0,None,None,Shed,400,5,2008,WD,Normal,200000.0,11,11,0,2304.0,6.0,1.0,462.0,0.7487844408427877,30,1,299,1,1,0,0,0,1,Spring,3.5,187.55555555555554,1,11.0,201.0,3,3,9,0,0.6922037523617501
802,30,RM,40.0,4800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999,1196.0,GasA,Ex,Y,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,109900.0,91,17,1,2392.0,2.0,1.0,197.0,0.164578111946533,28,-3,0,0,0,0,0,0,1,Summer,2.0,199.33333333333334,1,50.0,146.66666666666666,3,3,9,0,0.5691355057533243
803,60,RL,63.0,8199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36,18,0,0,0,0,None,None,None,0,10,2008,WD,Normal,189000.0,3,3,0,2184.0,6.0,1.0,648.0,0.8888888888888888,35,2,18,1,1,0,1,0,1,Fall,3.5,182.0,1,3.0,136.66666666666666,3,3,9,0,0.6881611084549065
804,60,RL,107.0,13891,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1734,1734.0,GasA,Ex,Y,SBrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3.0,1020.0,TA,TA,Y,52,170,0,0,192,0,None,None,None,0,1,2009,New,Partial,582933.0,1,0,1,4556.0,1.0,1.0,0.0,0.0,45,4,362,1,1,0,1,0,1,Winter,3.5,217.07692307692307,1,0.0,255.0,3,3,9,1,0.9002180892826313
805,20,RL,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812.0,Unf,0.0,124,936.0,GasA,TA,Y,SBrkr,1128,0,0,1128,0.0,0.0,1,0,2,1,TA,5,Min1,0,None,Attchd,1954.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2006,WD,Family,118000.0,52,52,0,2064.0,2.0,1.0,812.0,0.8665955176093917,25,0,0,0,0,0,0,0,1,Summer,1.0,188.0,1,52.0,143.0,3,3,9,0,0.7823230064872602
806,20,RL,91.0,12274,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417,1417.0,GasA,Ex,Y,SBrkr,1428,0,0,1428,0.0,0.0,2,0,3,1,Ex,6,Typ,0,None,Attchd,2008.0,RFn,2.0,554.0,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,7,2008,New,Partial,227680.0,0,0,0,2845.0,1.0,1.0,0.0,0.0,35,2,60,1,0,0,0,0,1,Summer,2.0,204.0,1,0.0,184.66666666666666,3,3,9,1,0.8140402367952029
807,80,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100,980.0,GasA,Gd,Y,SBrkr,980,0,0,980,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,1967.0,Fin,1.0,384.0,TA,TA,Y,68,0,0,0,0,0,None,None,None,0,10,2006,WD,Normal,135500.0,39,39,0,1960.0,5.0,3.0,880.0,0.8970438328236493,25,0,0,0,1,0,0,0,1,Fall,2.0,140.0,1,39.0,192.0,3,3,9,0,0.7519393396039914
808,70,RL,144.0,21384,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15,1324.0,GasA,Ex,Y,SBrkr,1072,504,0,1576,2.0,0.0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2.0,528.0,TA,TA,Y,0,312,0,0,0,0,None,None,None,0,5,2009,WD,Normal,223500.0,86,5,1,2900.0,6.0,1.0,1309.0,0.9879245283018868,30,-1,312,1,0,0,1,0,1,Spring,3.5,225.14285714285714,1,86.0,176.0,3,3,9,0,0.9780436582713562
809,80,RL,85.0,13400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380,1024.0,GasA,TA,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2006,WD,Normal,159950.0,40,40,0,2110.0,5.0,4.0,644.0,0.6282926829268293,25,0,0,0,0,0,1,0,1,Summer,2.0,155.14285714285714,1,40.0,161.33333333333334,3,3,9,1,0.7279992064610562
810,75,RM,90.0,8100,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849,849.0,GasA,TA,N,FuseA,1075,1063,0,2138,0.0,0.0,2,0,2,3,TA,11,Typ,0,None,Detchd,1910.0,Unf,2.0,360.0,Fa,Po,N,40,156,0,0,0,0,None,MnPrv,None,0,11,2009,WD,Normal,106000.0,111,44,1,2987.0,1.0,1.0,0.0,0.0,25,0,156,1,1,0,0,0,1,Fall,2.0,178.16666666666666,1,99.0,120.0,2,1,2,0,0.989010989010989
